id,carnegie_basic,carnegie_undergrad,carnegie_size_setting,minority_serving_historically_black,minority_serving_predominantly_black,minority_serving_annh,minority_serving_tribal,minority_serving_aanipi,minority_serving_hispanic,minority_serving_nant,men_only,women_only,religious_affiliation,admission_rate_overall,admission_rate_by_ope_id,attendance_academic_year,attendance_program_year,tuition_in_state,tuition_out_of_state,tuition_program_year,tuition_revenue_per_fte,instructional_expenditure_per_fte,faculty_salary,ft_faculty_rate,pell_grant_rate,completion_rate_4yr_150nt,completion_rate_less_than_4yr_150nt
481225,24,11,8,0,0,0,0,0,0,0,0,0,48,1,1,,,7024,7024,,3881,6163,3213,,0.5333,0,
481234,11,4,1,,,,,,NU,,0,0,,,,,,,,,,,2542,,0.6809,,0.8371
481243,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,28925,,,9795,9898,4592,,,0.3023,,0.8438
481252,10,4,1,0,0,0,0,0,0,0,0,0,,,,,,,,39993,4134,3515,4167,,0.1895,,0.0909
481289,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19582,,,26000,11493,8123,,,0.8246,,0.9038
481298,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14000,,,13600,5102,2393,,,0.7396,,0.7813
481313,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,20245,,,13090,8173,2826,,,0.233,,0.8
481322,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15219,,,14950,5246,5071,,,0.7705,,0.375
481331,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14664,,,8000,3400,1691,,,0.9747,,0.8125
481340,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,16500,10113,4119,,,0.1111,,0.8947
481368,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,10351,,,3600,17617,17591,,,0.2576,,0.9677
481377,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17472,,,7380,10452,4144,,,0.75,,0.5
481386,-2,-2,-2,0,0,0,0,0,0,0,0,0,,0.7395,0.739495798,,,,,28200,28199,22688,,,0.9022,,0.7692
481395,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17903,,,21563,7737,1183,,,0.4,,0.9375
481401,24,5,6,0,0,0,0,0,0,0,0,0,42,,,,,5280,5280,,2594,7210,4695,0.4815,0.1901,,
481410,24,10,8,0,0,0,0,0,0,0,0,0,,0.8,0.8,19800,,11300,11300,,7422,4191,3226,,0.4203,0.3684,
481429,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,29584,,,18630,16823,5099,,,0.515,,0.5804
481438,24,10,8,0,0,0,0,0,0,0,0,0,,0.9444,0.944444444,17350,,11000,11000,,12057,11213,3154,,0.3729,0.1111,
481447,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14171,,,8545,12488,6113,,,0.3778,,0.7963
481456,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,21419,,,16200,7129,1929,,,0.375,,0.5
481465,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17452,,,13080,10500,1330,,,0.5049,,
481474,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,18500,8596,1374,,,0.3973,,1
481483,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15863,,,9310,27079,7826,,,0.4545,,0.8595
481508,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16369,,,16800,13602,1764,,,0.412,,0.8409
481517,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16247,,,15586,6658,3607,,,0.4885,,0.7619
481526,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17505,,,9600,15902,4639,,,0.454,,0.6364
481535,26,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,15963,0.5978,,,
481544,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,,9810,3571,,,0.589,,
481562,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15937,,,16000,7334,1944,,,0.6371,,0.4259
481571,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17834,,,20773,23184,1912,,,1,,0.9
481599,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,30651,,19872,19872,,17290,6719,,,0.9516,,0.3143
481678,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19334,,,19260,9723,7981,,,0.8475,,0.3235
481720,22,11,6,0,0,0,0,0,0,0,0,0,,,,30703,,17014,17014,,18568,11099,6617,0.2317,0.6385,,
481739,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17801,,,19260,9676,8703,,,0.6378,,0.6071
481748,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19326,,,19260,9239,9318,,,0.823,,0.475
481845,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19678,,,12750,10230,10299,,,0.7039,,0.7377
481854,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,26512,,,18200,11454,4696,,,0.6529,,0.7716
481863,10,4,1,0,0,0,0,0,0,0,0,0,,,,,23794,,,15740,7950,1569,2181,,0.6224,,0.6436
481890,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,23087,,,15740,9246,2939,,,0.6444,,0.8478
481906,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,22955,,,15740,8061,1819,,,0.6969,,0.8136
481915,12,4,1,0,0,0,0,0,0,0,0,0,,,,22112,,14225,14225,,11990,2361,5516,,0.7879,,0.5455
481942,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,24685,,,10360,6583,1574,,,0.7305,,0.8272
481960,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19376,,,19200,8608,2071,3762,,0.8592,,0.7244
481988,11,4,1,0,0,0,0,0,0,0,0,0,,,,22253,,12850,12850,,11187,2169,5100,,0.8339,,0.3319
482015,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,27469,,,16800,14679,1705,,,0.5875,,0.5361
482024,32,10,6,0,0,0,0,0,0,0,0,0,,,,20051,,13052,13052,,10841,2556,4386,,1,,
482060,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,20980,,,16996,8064,1909,,,0.3903,,0.52
482097,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,25978,,,13200,16078,8395,,,0.6687,,0.7984
482103,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,20295,,,12800,10899,2429,,,0.4793,,0.8152
482149,17,11,12,0,0,0,0,0,0,0,0,0,,0.7459,0.745867769,17946,,8604,23606,,11421,21986,8271,0.682,0.4085,0.2734,
482158,22,7,13,0,0,0,0,0,0,0,0,0,,0.9397,0.939681884,14618,,3924,11092,,3543,7210,5818,0.7474,0.4702,,
482167,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16020,,,15490,10343,5035,,,0.6644,,0.2222
482176,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18962,,,16500,6751,2306,,,0.3858,,0.5614
482185,-2,-2,-2,0,0,0,0,0,0,0,0,0,,0.6471,0.647058824,22284,,18000,18000,,18709,3406,,,0.3885,,0.8947
482194,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16826,,,17000,14158,19070,,,0.292,,0.8938
482200,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16806,,,15100,4084,2974,,,0.7766,,0.4576
482228,24,5,6,0,0,0,0,0,0,0,0,0,54,1,1,13723,,5680,5680,,6429,1749,2482,,0.3529,0.3333,
482246,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16744,,,12375,35234,13029,,,0,,0.5676
482255,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,28488,,16757,16757,,12898,2819,,,0.625,,0.88
482291,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,31255,,,19900,10551,2689,,,0.7053,,0.7437
482316,23,5,6,0,0,0,0,0,0,0,0,0,,,,22914,,15000,15000,,18009,1608,,,0.7899,,
482325,23,5,6,0,0,0,0,0,0,0,0,0,,,,,,15000,15000,,14370,2214,4167,,0.9431,,
482334,29,5,6,0,0,0,0,0,0,0,0,0,,,,,,15000,15000,,16592,1512,,,0.8014,,
482343,23,5,6,0,0,0,0,0,0,0,0,0,,,,,,15000,15000,,18101,2219,,,0.7576,,
482361,23,5,6,0,0,0,0,0,0,0,0,0,,,,,,15000,15000,,17970,6444,7037,,0.7778,,
482370,23,5,6,0,0,0,0,0,0,0,0,0,,,,,,15000,15000,,18069,1556,4167,,0.8496,,
482413,29,7,9,0,0,0,0,0,0,0,0,0,,0.9206,0.940143136,37061,,18020,18020,,22102,2478,8680,0.2903,0.6063,0.2564,
482422,19,5,6,0,0,0,0,0,0,0,0,0,,0.9231,0.940143136,34639,,17188,17188,,22603,3262,8323,0.0769,0.5318,0.2521,
482431,18,5,9,0,0,0,0,0,0,0,0,0,,0.9014,0.940143136,33323,,17700,17700,,19270,2721,8075,0.0659,0.5865,0.3203,
482440,20,5,6,0,0,0,0,0,0,0,0,0,,1,0.940143136,36017,,17380,17380,,23134,2869,,0,0.519,0.4231,
482459,18,5,6,0,0,0,0,0,0,0,0,0,,0.8387,0.940143136,33565,,17732,17732,,19313,2607,8215,0.0577,0.5622,0.3333,
482468,18,5,6,0,0,0,0,0,0,0,0,0,,0.8974,0.940143136,33896,,17636,17636,,19457,2317,8028,0.0926,0.6164,0.2331,
482477,18,5,12,0,0,0,0,0,0,0,0,0,,0.9473,0.940143136,35766,,17316,17316,,10382,1898,7684,0.074,0.5924,0.2062,
482486,29,5,6,0,0,0,0,0,0,0,0,0,,1,0.940143136,26624,,18148,18148,,17471,3189,5746,,0.662,0.2941,
482538,20,5,6,0,0,0,0,0,0,0,0,0,,1,0.940143136,32078,,17252,17252,,25674,3715,8009,,0.5411,0.2639,
482547,29,5,6,0,0,0,0,0,0,0,0,0,,0.75,0.940143136,39148,,17572,17572,,24601,3121,,,0.5617,0.2143,
482556,20,5,6,0,0,0,0,0,0,0,0,0,,1,0.940143136,30609,,17348,17348,,28811,3874,9257,0.1429,0.456,0.38,
482565,29,5,6,0,0,0,0,0,0,0,0,0,,1,0.940143136,33896,,18052,18052,,42449,4629,,0,0.5961,0.1667,
482574,19,5,6,0,0,0,0,0,0,0,0,0,,0.9583,0.940143136,33771,,17476,17476,,22681,2774,8388,0.0758,0.536,0.2708,
482583,29,0,6,0,0,0,0,0,0,0,0,0,,1,0.940143136,,,17732,17732,,27403,3609,,,0.642,0.25,
482608,22,5,6,0,0,0,0,0,0,0,0,0,,1,0.940143136,30799,,17572,17572,,30908,3526,,0,0.5522,0.1111,
482617,29,5,6,0,0,0,0,0,0,0,0,0,,1,0.940143136,,,17828,17828,,32819,3905,,,0.6694,0.1111,
482635,29,5,6,0,0,0,0,0,0,0,0,0,,0.9333,0.940143136,37532,,17540,17540,,26438,3591,7365,0.08,0.5211,0.2277,
482653,29,5,6,0,0,0,0,0,0,0,0,0,,0.7,0.940143136,39148,,17572,17572,,29556,3225,7002,0.0526,0.4595,0.4091,
482680,19,6,15,0,0,0,0,0,0,0,0,0,,0.7807,0.780674998,15405,,4421,12834,,4939,5671,5922,0.7078,0.3314,0.286,
482699,23,6,9,0,0,0,0,0,0,0,0,0,,,,14347,,3254,9451,,1492,3076,4871,0.6121,0.5555,0.1008,
482705,17,5,12,0,0,0,0,0,0,0,0,0,,,0.274419377,,,,,,9806,4981,7695,0.0951,0.1049,,
482927,6,3,1,0,0,0,0,0,0,0,0,0,,,,25116,,11640,11640,,14042,6104,3125,,0.7927,,0.4688
482936,22,14,9,0,0,0,0,0,0,0,0,0,,0.5531,0.55308642,,,4940,4940,,2891,4938,8894,0.6957,0.1456,,
482963,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19274,,,18495,9911,1425,,,0.6876,,0.4221
482972,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,820,8162,2077,,,0.2927,,0.8333
482981,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16602,,,16005,6563,3097,,,0.7032,,0.7586
482990,26,10,6,0,0,0,0,0,0,0,0,0,,,0.5,32351,,19345,19345,,11676,5098,5697,1,0.4075,,
483009,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19349,,,16095,5272,2884,,,0.9467,,0.697
483018,21,11,8,0,0,0,0,0,0,0,0,0,,0.9671,0.967105263,51661,,35568,35568,,3106,12446,4655,1,0.4562,0.5556,
483036,19,5,9,0,0,0,0,0,0,0,0,0,,,,,,,,,6538,7298,7597,0.4545,0.5201,,
483045,8,1,3,0,1,0,0,0,0,0,0,0,,,,9112,,2774,5365,,1716,5412,4422,1,0.5533,,0.2982
483054,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,20093,,,16895,8943,2573,,,0.7064,,0.4444
483106,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,28369,,,16832,10458,5958,,,0.5072,,0.878
483124,16,5,15,0,0,0,0,0,0,0,0,0,,0.6342,0.778069173,21570,,9222,15691,,3477,2253,8577,0.6808,0.396,0.1389,
483212,8,2,3,0,0,0,0,0,0,0,0,0,,,,13034,,4158,4396,,2188,4640,4445,0.5161,0.461,,0.2724
483230,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,34429,,,25750,27855,3665,,,0.4215,,0.9545
483258,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18852,,,13700,6411,860,,,0.8043,,0.5217
483276,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16652,,,10525,7155,2402,,,0.8261,,0.8333
483319,10,3,1,0,0,0,0,0,0,0,0,0,,,,,34097,,,15800,10581,2900,3837,,0.7176,,0.4434
483328,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18887,,,19500,12620,5284,,,0.4906,,0.5854
483337,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,13985,,,13900,9179,4510,,,0.5587,,0.625
483346,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,13503,,,15200,9075,847,,,0.4,,0.8333
483355,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,24433,,,27900,5675,2225,,,0.7422,,0.6182
483364,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,22628,,,13500,6689,2183,,,0.773,,0.52
483373,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,35610,,,25918,11588,4871,,,0.5909,,0.7917
483382,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16456,,,11000,20079,6576,,,0.3642,,0.8517
483425,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14369,,,12900,7403,4061,,,0.3699,,0.7
483443,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,21135,,,9255,8378,5504,,,0.2257,,
483470,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,25735,,,6782,6552,3736,,,0.8906,,0.8676
483504,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,30087,,20472,20472,,17547,6819,,,0.9096,,0.4364
483513,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19013,,,11635,4694,2570,,,0.7634,,0.4103
483559,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17347,,,15250,3972,6078,,,0.5,,
483577,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,10679,,,10500,5130,1707,,,0.5625,,
483595,21,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,5570,16732,4260,0.0526,,,
483610,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15268,,,11570,5066,3912,,,0.7426,,0.6429
483638,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,892,2912,2883,,,0.1779,,0.097
483647,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,26187,,21400,21400,,566,27079,,,0.8,,0.7907
483665,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,21925,,,12000,7259,2712,,,0.75,,0.7143
483708,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,1300,6484,1744,,,0.058,,0.2208
483717,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,12647,,,13600,4067,1061,,,0.5962,,0.5
483726,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15745,,,14075,11582,6951,,,0.8871,,0.2857
483735,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19472,,,16390,10733,1900,,,0.5915,,0.8182
483744,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15161,,,14200,12845,3707,,,0.6812,,0.8571
483753,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,21565,,,17000,12531,6223,,,0.5128,,0.3913
483780,29,11,6,0,0,0,0,0,0,0,0,0,,,,,,13820,13820,,9263,2290,4167,,0,,
483799,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,27395,,,12925,10632,1948,,,0.2667,,1
483805,-2,-2,-2,,,,,,NU,,0,0,,,,,17140,,,7750,11196,4796,,,0.2185,,0.7895
483814,10,4,1,0,0,0,0,0,0,0,0,0,,0.4653,0.465346535,,26121,,,18045,11547,3825,7667,,0.5872,,0.6496
483823,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,23608,,,14805,4953,3894,,,0.3481,,0.7028
483841,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,20149,,,7800,2777,3276,,,0.3333,,0.9011
483850,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,20323,,,9100,14302,13985,,,0.381,,
483869,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,24350,,6066,6066,,8422,1604,,,0.9919,,0.913
483878,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,30132,,,14758,17088,5575,,,0.5148,,0.8235
483887,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18132,,,9275,11679,3300,,,0.2687,,0.8846
483896,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,9500,6849,1133,,,0.5567,,0.875
483911,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16530,,,15000,13333,3333,,,0.8519,,
483920,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16178,,,16638,7412,3077,,,0.75,,0.8491
483939,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15254,,,13120,2645,1806,,,0.6389,,0.3
483948,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,23437,,,17500,8166,347,,,0.9722,,0.7692
483957,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18148,,,17600,5193,1704,,,0.7627,,0.375
483975,25,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,46605,19465,,,,,
484002,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,25350,,,30957,13666,2091,,,0.7956,,0.6584
484011,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17379,,,13000,11264,4096,,,0.5025,,0.8065
484020,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18296,,,16000,6629,2835,,,0.75,,0.8571
484039,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,15000,6899,2539,,,0.4797,,0
484048,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18722,,,23025,19867,3848,,,0.8182,,0.7
484057,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,715,6205,5813,,,0.0386,,0.9744
484066,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,21125,,,13500,8617,2224,4166,0.6129,0.6088,,0.8146
484075,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,11957,,,13250,3768,1429,,,0.4906,,0.7143
484084,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14436,,,18100,12562,5081,,,0.4646,,0.4865
484093,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,25672,,,17675,10941,17600,,,0.25,,1
484109,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17401,,,15750,7084,3616,,,0.4818,,0.8974
484118,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,24781,,,15750,5501,5414,,,0.4747,,0.75
484127,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17691,,,18400,14493,5994,,,0.3734,,0.8235
484136,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19166,,,8974,5474,6976,,,0.4898,,0.2273
484154,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14341,,,15175,4006,560,,,0.8691,,0.8438
484163,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16230,,,12000,6542,1176,,,0.2773,,0.9444
484172,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17898,,,8500,13194,3668,,,0.9664,,0.9565
484190,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14105,,,18785,8280,1707,,,0.9048,,0
484206,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18495,,,20000,10231,3911,,,0.5596,,0.7778
484233,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,9443,4867,6631,,,0.0497,,
484303,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,,23779,15830,,,0,,
484321,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,18437,,,16530,17371,5157,,,0.6721,,0.7083
484330,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,22469,,,15740,7527,2308,,,0.6942,,0.7143
484349,10,4,1,0,0,0,0,0,0,0,0,0,,,,,23816,,,15740,7269,1841,1426,,0.6438,,0.6942
484358,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,22783,,,15740,8537,1433,,,0.6809,,0.6694
484367,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,31992,,,15593,9618,1725,,,0.8598,,0.7712
484376,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,30576,,,15493,10463,2545,,,0.9206,,0.6592
484385,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,23575,,,14666,11515,2648,,,0.7404,,0.6221
484394,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,16970,,,15000,10646,3256,,,0.3515,,0.4368
484473,22,5,9,0,0,0,0,0,0,0,0,0,,0.6802,0.426597582,16735,,3876,16580,,594,4945,4721,0.0986,0.3183,,
484604,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,20438,,,15600,9790,1401,,,0.7041,,0.7448
484613,17,11,15,0,0,0,0,0,0,0,0,0,,,,20083,,9608,9608,,13180,2042,4485,0.0462,0.5228,0.1433,
484622,22,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,3688,774,,,0.5783,0.0723,
484631,18,11,12,0,0,0,0,0,0,0,0,0,,,,20133,,9858,9858,,11033,2500,6879,0.0305,0.387,0.1838,
484640,22,11,6,0,0,0,0,0,0,0,0,0,,,,18250,,9960,9960,,8485,3591,4907,0.0962,0.3493,0.1602,
484668,19,11,6,0,0,0,0,0,0,0,0,0,,,,20940,,9920,9920,,9132,2632,,0.0395,0.3865,0.1511,
484677,22,11,6,0,0,0,0,0,0,0,0,0,,,,20940,,9926,9926,,8266,3459,,0.0435,0.5381,0.1171,
484686,22,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,4351,4868,,,0.5513,0.127,
484695,22,0,6,0,0,0,0,0,0,0,0,0,,,,,,9920,9920,,7750,3512,,,0.4838,0.0665,
484701,22,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,2905,3193,,,0.6398,0.0941,
484710,20,11,6,0,0,0,0,0,0,0,0,0,,,,20940,,9857,9857,,9101,3008,,0.0631,0.4699,0.1506,
484729,29,11,6,0,0,0,0,0,0,0,0,0,,,,20940,,9960,9960,,10230,3272,,,0.589,0.1433,
484738,22,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,4073,3480,,,0.5,0.1099,
484747,22,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,5882,2389,,,0.5098,0.1263,
484756,29,11,9,0,0,0,0,0,0,0,0,0,,,,20251,,9940,9940,,8492,2251,,0.0306,0.4809,0.1612,
484765,20,11,6,0,0,0,0,0,0,0,0,0,,,,20940,,9840,9840,,10214,5435,,,0.3401,0.1265,
484783,22,11,6,0,0,0,0,0,0,0,0,0,,,,19147,,9960,9960,,10198,3373,,,0.6432,0.1339,
484826,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,14799,,,16350,6414,4485,,,0.3252,,0.6471
484835,26,11,6,0,0,0,0,0,0,0,0,0,,,,12032,,7425,7425,,5189,1643,2700,0.069,0.9444,,
484871,24,10,7,0,0,0,0,0,0,0,0,0,80,,,12915,,9000,9000,,7387,2272,2383,,0.4561,,
484899,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17938,,,17200,8159,8545,,,0.346,,0.7985
484905,19,7,9,0,0,0,0,0,1,0,0,0,,0.7397,0.73971679,14944,,7848,20088,,6918,4900,9172,1,0.5153,0.2632,
484923,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,12277,,,10200,13204,11462,,,0.1925,,0.9444
484932,7,2,2,0,0,0,0,0,0,0,0,0,,,,11989,,4776,10752,,3143,7793,5115,0.5434,0.4131,,0.3594
484950,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19267,,,18631,8497,2796,,,0.6103,,0.5789
484978,8,3,1,0,0,0,0,0,0,0,0,0,,,,,34649,,,15800,13139,3585,4299,,0.7551,,0.4602
484996,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,9462,,,12100,8986,3399,,,0.975,,0.7727
485014,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19810,,,12750,11313,8283,,,0.7733,,0.4792
485032,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19181,,,15843,9230,3479,,,0.6602,,0.6829
485111,14,7,12,0,1,0,0,0,0,0,0,0,,,,11758,,6124,6124,,3737,3015,3841,0.2228,0.469,0.2517,
485120,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,892,2989,2959,,,0.1948,,0.9851
485139,11,4,1,0,0,0,0,0,0,0,0,0,,,,,27567,,,32000,19064,2534,4583,1,0.7184,,0.4662
485166,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,19117,,,16348,17083,16141,,,0.7245,,0.6571
485236,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,15651,,,15400,11376,6185,,,0.1607,,1
485263,26,10,6,0,0,0,0,1,1,0,0,0,,,,32211,,16968,16968,,15850,3636,5143,0.1892,0.7056,0.3524,
485272,26,7,6,0,0,0,0,0,0,0,0,0,,1,0.944444444,33298,,21331,21331,,14069,8677,6693,0.2877,0.2928,,
485281,23,5,6,0,0,0,0,0,0,0,0,0,,,,,,15000,15000,,18087,1661,,,0.8243,,
485290,29,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,18002,4802,,0,,,
485306,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17245,,,14600,7305,2087,,,0.3387,,0.6286
485342,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,5705,,,2467,773,4542,,,0.0815,,0.7959
485351,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,,,,1217,1846,3339,,,0.0154,,0.8118
485360,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,49436,,,25500,10852,10654,,,0.2456,,
485379,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,24401,,,15982,17173,3347,,,0.7904,,0.8462
485388,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,26288,,,15982,11855,2495,,,0.8692,,0.7711
485397,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,21687,,,17000,10034,7499,,,0.6667,,0.6324
485403,32,0,18,0,0,0,0,0,0,0,0,0,,,,,,,,,14650,28134,,,,,
485412,-2,-2,-2,0,0,0,0,0,0,0,0,0,,,,,17007,,,12900,6984,1683,,,0.6522,,0.5588
