zip,type,city,state,county,timezone,world_region,country,latitude,longitude,irs_estimated_population_2015
67732,STANDARD,Brewster,45,Thomas County,America/Chicago,,US,39.36,-101.37,460
67733,STANDARD,Edson,45,Sherman County,America/Denver,,US,39.33,-101.54,129
67734,STANDARD,Gem,45,Thomas County,America/Chicago,,US,39.42,-100.89,189
67735,STANDARD,Goodland,45,Sherman County,America/Denver,,US,39.34,-101.7,4800
67736,STANDARD,Gove,45,Gove County,America/Chicago,,US,38.95,-100.49,233
67737,STANDARD,Grainfield,45,Gove County,America/Chicago,,US,39.11,-100.46,420
67738,STANDARD,Grinnell,45,Gove County,America/Chicago,,US,39.12,-100.63,460
67739,STANDARD,Herndon,45,Rawlins County,America/Chicago,,US,39.9,-100.78,200
67740,STANDARD,Hoxie,45,Sheridan County,America/Chicago,,US,39.35,-100.43,1700
67741,STANDARD,Kanorado,45,Sherman County,America/Denver,,US,39.33,-102.03,250
67743,STANDARD,Levant,45,Thomas County,America/Chicago,,US,39.37,-101.25,166
67744,STANDARD,Ludell,45,Rawlins County,America/Chicago,,US,39.85,-100.96,210
67745,STANDARD,Mc Donald,45,Rawlins County,America/Chicago,,US,39.78,-101.37,270
67747,STANDARD,Monument,45,Logan County,America/Chicago,,US,39.1,-101,164
67748,STANDARD,Oakley,45,Logan County,America/Chicago,,US,39.12,-100.85,2400
67749,STANDARD,Oberlin,45,Decatur County,America/Chicago,,US,39.82,-100.53,1940
67751,STANDARD,Park,45,Gove County,America/Chicago,,US,39.11,-100.36,180
67752,STANDARD,Quinter,45,Gove County,America/Chicago,,US,39.06,-100.23,1310
67753,STANDARD,Rexford,45,Thomas County,America/Chicago,,US,39.47,-100.74,470
67756,STANDARD,Saint Francis,45,Cheyenne County,America/Chicago,,US,39.77,-101.8,1760
67757,STANDARD,Selden,45,Sheridan County,America/Chicago,,US,39.54,-100.56,380
67758,STANDARD,Sharon Springs,45,Wallace County,America/Denver,,US,38.89,-101.75,960
67761,STANDARD,Wallace,45,Wallace County,America/Denver,,US,38.91,-101.59,210
67762,STANDARD,Weskan,45,Wallace County,America/Denver,,US,38.86,-101.96,280
67764,STANDARD,Winona,45,Logan County,America/Chicago,,US,39.06,-101.24,320
67801,STANDARD,Dodge City,45,Ford County,America/Chicago,,US,37.75,-100.01,33670
67831,STANDARD,Ashland,45,Clark County,America/Chicago,,US,37.18,-99.76,990
67834,STANDARD,Bucklin,45,Ford County,America/Chicago,,US,37.54,-99.63,870
67835,STANDARD,Cimarron,45,Gray County,America/Chicago,,US,37.8,-100.34,2900
67836,PO BOX,Coolidge,45,Hamilton County,America/Denver,,US,38.04,-102,118
67837,STANDARD,Copeland,45,Gray County,America/Chicago,,US,37.54,-100.62,850
67838,STANDARD,Deerfield,45,Kearny County,America/Chicago,,US,37.98,-101.13,1050
67839,STANDARD,Dighton,45,Lane County,America/Chicago,,US,38.48,-100.46,1310
67840,PO BOX,Englewood,45,Clark County,America/Chicago,,US,37.06,-100.04,78
67841,STANDARD,Ensign,45,Gray County,America/Chicago,,US,37.65,-100.23,280
67842,STANDARD,Ford,45,Ford County,America/Chicago,,US,37.63,-99.75,380
67843,STANDARD,Fort Dodge,45,Ford County,America/Chicago,,US,37.73,-99.94,90
67844,STANDARD,Fowler,45,Meade County,America/Chicago,,US,37.38,-100.19,780
67846,STANDARD,Garden City,45,Finney County,America/Chicago,,US,37.97,-100.86,36170
67849,STANDARD,Hanston,45,Hodgeman County,America/Chicago,,US,38.12,-99.71,400
67850,STANDARD,Healy,45,Lane County,America/Chicago,,US,38.6,-100.62,350
67851,STANDARD,Holcomb,45,Finney County,America/Chicago,,US,37.99,-100.98,2710
67853,STANDARD,Ingalls,45,Gray County,America/Chicago,,US,37.82,-100.45,760
67854,STANDARD,Jetmore,45,Hodgeman County,America/Chicago,,US,38.08,-99.89,1120
67855,STANDARD,Johnson,45,Stanton County,America/Chicago,,US,37.57,-101.75,1980
67857,STANDARD,Kendall,45,Hamilton County,America/Chicago,,US,37.94,-101.54,196
67859,STANDARD,Kismet,45,Seward County,America/Chicago,,US,37.2,-100.7,590
67860,STANDARD,Lakin,45,Kearny County,America/Chicago,,US,37.94,-101.25,2860
67861,STANDARD,Leoti,45,Wichita County,America/Chicago,,US,38.48,-101.35,1910
67862,STANDARD,Manter,45,Stanton County,America/Chicago,,US,37.52,-101.88,210
67863,STANDARD,Marienthal,45,Wichita County,America/Chicago,,US,38.49,-101.21,290
67864,STANDARD,Meade,45,Meade County,America/Chicago,,US,37.28,-100.33,1890
67865,STANDARD,Minneola,45,Clark County,America/Chicago,,US,37.44,-100.01,930
67867,STANDARD,Montezuma,45,Gray County,America/Chicago,,US,37.59,-100.44,1550
67868,STANDARD,Pierceville,45,Finney County,America/Chicago,,US,37.88,-100.67,230
67869,STANDARD,Plains,45,Meade County,America/Chicago,,US,37.26,-100.57,1440
67870,STANDARD,Satanta,45,Haskell County,America/Chicago,,US,37.43,-100.98,1570
67871,STANDARD,Scott City,45,Scott County,America/Chicago,,US,38.47,-100.9,4990
67876,STANDARD,Spearville,45,Ford County,America/Chicago,,US,37.84,-99.75,1230
67877,STANDARD,Sublette,45,Haskell County,America/Chicago,,US,37.47,-100.84,2120
67878,STANDARD,Syracuse,45,Hamilton County,America/Denver,,US,37.98,-101.75,2350
67879,STANDARD,Tribune,45,Greeley County,America/Denver,,US,38.47,-101.75,1240
67880,STANDARD,Ulysses,45,Grant County,America/Chicago,,US,37.57,-101.35,7810
67882,STANDARD,Wright,45,Ford County,America/Chicago,,US,37.78,-99.89,340
67901,STANDARD,Liberal,45,Seward County,America/Chicago,,US,37.04,-100.93,23000
67905,PO BOX,Liberal,45,Seward County,America/Chicago,,US,37.04,-100.93,3389
67950,STANDARD,Elkhart,45,Morton County,America/Chicago,,US,37,-101.89,2130
67951,STANDARD,Hugoton,45,Stevens County,America/Chicago,,US,37.17,-101.34,4850
67952,STANDARD,Moscow,45,Stevens County,America/Chicago,,US,37.32,-101.2,650
67953,STANDARD,Richfield,45,Morton County,America/Chicago,,US,37.26,-101.78,173
67954,STANDARD,Rolla,45,Morton County,America/Chicago,,US,37.11,-101.63,670
68001,PO BOX,Abie,11,Butler County,America/Chicago,,US,41.33,-96.96,84
68002,STANDARD,Arlington,11,Washington County,America/Chicago,,US,41.45,-96.35,2120
68003,STANDARD,Ashland,11,Saunders County,America/Chicago,,US,41.04,-96.37,4380
68004,STANDARD,Bancroft,11,Cuming County,America/Chicago,,US,42.01,-96.57,860
68005,STANDARD,Bellevue,11,Sarpy County,America/Chicago,,US,41.15,-95.92,22000
68007,STANDARD,Bennington,11,Douglas County,America/Chicago,,US,41.36,-96.15,11280
68008,STANDARD,Blair,11,Washington County,America/Chicago,,US,41.54,-96.13,11620
68009,PO BOX,Blair,11,Washington County,America/Chicago,,US,41.54,-96.13,0
68010,PO BOX,Boys Town,11,Douglas County,America/Chicago,,US,41.25,-96.13,501
68014,STANDARD,Bruno,11,Butler County,America/Chicago,,US,41.28,-96.96,260
68015,STANDARD,Cedar Bluffs,11,Saunders County,America/Chicago,,US,41.39,-96.6,920
68016,PO BOX,Cedar Creek,11,Cass County,America/Chicago,,US,41.04,-96.11,410
68017,STANDARD,Ceresco,11,Saunders County,America/Chicago,,US,41.05,-96.64,1620
68018,STANDARD,Colon,11,Saunders County,America/Chicago,,US,41.29,-96.6,480
68019,STANDARD,Craig,11,Burt County,America/Chicago,,US,41.78,-96.36,490
68020,STANDARD,Decatur,11,Burt County,America/Chicago,,US,42,-96.25,580
68022,STANDARD,Elkhorn,11,Douglas County,America/Chicago,,US,41.28,-96.23,23050
68023,STANDARD,Fort Calhoun,11,Washington County,America/Chicago,,US,41.45,-96.02,2520
68025,STANDARD,Fremont,11,Dodge County,America/Chicago,,US,41.44,-96.49,28120
68026,PO BOX,Fremont,11,Dodge County,America/Chicago,,US,41.44,-96.49,711
68028,STANDARD,Gretna,11,Sarpy County,America/Chicago,,US,41.14,-96.24,13720
68029,STANDARD,Herman,11,Washington County,America/Chicago,,US,41.67,-96.21,760
68030,STANDARD,Homer,11,Dakota County,America/Chicago,,US,42.32,-96.49,720
68031,STANDARD,Hooper,11,Dodge County,America/Chicago,,US,41.61,-96.54,1560
68033,STANDARD,Ithaca,11,Saunders County,America/Chicago,,US,41.16,-96.53,390
68034,STANDARD,Kennard,11,Washington County,America/Chicago,,US,41.47,-96.2,820
68036,STANDARD,Linwood,11,Butler County,America/Chicago,,US,41.41,-96.93,340
68037,STANDARD,Louisville,11,Cass County,America/Chicago,,US,40.99,-96.16,2430
68038,STANDARD,Lyons,11,Burt County,America/Chicago,,US,41.93,-96.47,1230
68039,STANDARD,Macy,11,Thurston County,America/Chicago,,US,42.11,-96.36,1110
68040,STANDARD,Malmo,11,Saunders County,America/Chicago,,US,41.26,-96.72,380
68041,STANDARD,Mead,11,Saunders County,America/Chicago,,US,41.22,-96.48,920
68042,STANDARD,Memphis,11,Saunders County,America/Chicago,,US,41.09,-96.43,91
68044,STANDARD,Nickerson,11,Dodge County,America/Chicago,,US,41.53,-96.47,640
68045,STANDARD,Oakland,11,Burt County,America/Chicago,,US,41.83,-96.46,1650
68046,STANDARD,Papillion,11,Sarpy County,America/Chicago,,US,41.15,-96.04,27650
68047,STANDARD,Pender,11,Wayne County,America/Chicago,,US,42.11,-96.71,1510
68048,STANDARD,Plattsmouth,11,Cass County,America/Chicago,,US,41,-95.89,11760
68050,STANDARD,Prague,11,Saunders County,America/Chicago,,US,41.3,-96.8,550
68055,STANDARD,Rosalie,11,Thurston County,America/Chicago,,US,42.05,-96.51,260
68056,STANDARD,St Columbans,11,Sarpy County,America/Chicago,,US,41.09,-96.05,10
68057,STANDARD,Scribner,11,Dodge County,America/Chicago,,US,41.66,-96.66,1400
68058,PO BOX,South Bend,11,Cass County,America/Chicago,,US,41,-96.24,270
68059,STANDARD,Springfield,11,Sarpy County,America/Chicago,,US,41.08,-96.13,3130
68061,STANDARD,Tekamah,11,Burt County,America/Chicago,,US,41.77,-96.22,2200
68062,STANDARD,Thurston,11,Thurston County,America/Chicago,,US,42.17,-96.69,280
68063,PO BOX,Uehling,11,Dodge County,America/Chicago,,US,41.73,-96.5,229
68064,STANDARD,Valley,11,Douglas County,America/Chicago,,US,41.31,-96.34,3290
68065,STANDARD,Valparaiso,11,Saunders County,America/Chicago,,US,41.07,-96.83,1380
68066,STANDARD,Wahoo,11,Saunders County,America/Chicago,,US,41.21,-96.62,5300
68067,STANDARD,Walthill,11,Thurston County,America/Chicago,,US,42.14,-96.49,1230
68068,STANDARD,Washington,11,Washington County,America/Chicago,,US,41.4,-96.21,124
68069,STANDARD,Waterloo,11,Douglas County,America/Chicago,,US,41.28,-96.28,2690
68070,STANDARD,Weston,11,Saunders County,America/Chicago,,US,41.19,-96.74,680
68071,STANDARD,Winnebago,11,Thurston County,America/Chicago,,US,42.23,-96.47,1860
68072,PO BOX,Winslow,11,Dodge County,America/Chicago,,US,41.61,-96.5,112
68073,STANDARD,Yutan,11,Saunders County,America/Chicago,,US,41.24,-96.39,2020
68101,PO BOX,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,130
68102,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.26,-95.93,4250
68103,PO BOX,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,187
68104,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.3,-96,32030
68105,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.24,-95.96,20230
68106,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.24,-96,17860
68107,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.21,-95.95,32200
68108,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.24,-95.93,14370
68109,PO BOX,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,25
68110,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.3,-95.89,6680
68111,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.3,-95.96,20060
68112,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.37,-95.96,10030
68113,STANDARD,Offutt A F B,11,Sarpy County,America/Chicago,,US,41.11,-95.9,1010
68114,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.05,16030
68116,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.3,-96.17,31170
68117,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.21,-96,7980
68118,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.18,9780
68119,PO BOX,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,22
68120,PO BOX,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,0
68122,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.37,-96.05,10910
68123,STANDARD,Bellevue,11,Sarpy County,America/Chicago,,US,41.1,-95.94,30040
68124,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.24,-96.05,14360
68127,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.21,-96.05,20810
68128,STANDARD,La Vista,11,Sarpy County,America/Chicago,,US,41.18,-96.03,18220
68130,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.24,-96.2,20940
68131,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.26,-95.96,9240
68132,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,12330
68133,STANDARD,Papillion,11,Sarpy County,America/Chicago,,US,41.11,-96,12000
68134,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.3,-96.05,26040
68135,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.21,-96.19,29990
68136,STANDARD,Omaha,11,Sarpy County,America/Chicago,,US,41.17,-96.19,17260
68137,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.21,-96.12,24090
68138,STANDARD,Omaha,11,Sarpy County,America/Chicago,,US,41.16,-96.13,11790
68139,PO BOX,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,258
68142,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.37,-96.11,3930
68144,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.23,-96.12,23670
68145,PO BOX,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,273
68147,STANDARD,Bellevue,11,Sarpy County,America/Chicago,,US,41.17,-95.96,10900
68152,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.37,-96,5690
68154,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.27,-96.11,22050
68155,PO BOX,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,66
68157,STANDARD,Omaha,11,Sarpy County,America/Chicago,,US,41.18,-95.99,5380
68164,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.3,-96.11,27120
68172,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,0
68175,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,0
68176,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,0
68178,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.27,-95.95,52
68179,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,0
68180,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,0
68181,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.24,-95.93,0
68182,STANDARD,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,0
68183,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,14
68197,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.26,-95.93,47
68198,UNIQUE,Omaha,11,Douglas County,America/Chicago,,US,41.26,-96.01,0
68301,STANDARD,Adams,11,Gage County,America/Chicago,,US,40.45,-96.51,1440
68303,STANDARD,Alexandria,11,Thayer County,America/Chicago,,US,40.24,-97.38,210
68304,STANDARD,Alvo,11,Cass County,America/Chicago,,US,40.87,-96.38,310
68305,STANDARD,Auburn,11,Nemaha County,America/Chicago,,US,40.38,-95.84,3800
68307,STANDARD,Avoca,11,Cass County,America/Chicago,,US,40.79,-96.11,450
68309,STANDARD,Barneston,11,Gage County,America/Chicago,,US,40.06,-96.57,93
68310,STANDARD,Beatrice,11,Gage County,America/Chicago,,US,40.26,-96.74,12390
68313,STANDARD,Beaver Crossing,11,Seward County,America/Chicago,,US,40.77,-97.28,830
68314,STANDARD,Bee,11,Seward County,America/Chicago,,US,41,-97.05,330
68315,STANDARD,Belvidere,11,Thayer County,America/Chicago,,US,40.25,-97.55,112
68316,STANDARD,Benedict,11,York County,America/Chicago,,US,41,-97.6,390
68317,STANDARD,Bennet,11,Lancaster County,America/Chicago,,US,40.68,-96.5,1720
68318,STANDARD,Blue Springs,11,Gage County,America/Chicago,,US,40.15,-96.64,440
68319,STANDARD,Bradshaw,11,York County,America/Chicago,,US,40.94,-97.76,540
68320,STANDARD,Brock,11,Nemaha County,America/Chicago,,US,40.48,-95.95,330
68321,STANDARD,Brownville,11,Nemaha County,America/Chicago,,US,40.39,-95.66,240
68322,STANDARD,Bruning,11,Thayer County,America/Chicago,,US,40.33,-97.56,450
68323,STANDARD,Burchard,11,Pawnee County,America/Chicago,,US,40.14,-96.38,240
68324,STANDARD,Burr,11,Otoe County,America/Chicago,,US,40.53,-96.29,179
68325,STANDARD,Byron,11,Thayer County,America/Chicago,,US,40,-97.76,271
68326,STANDARD,Carleton,11,Thayer County,America/Chicago,,US,40.3,-97.67,230
68327,STANDARD,Chester,11,Thayer County,America/Chicago,,US,40.02,-97.62,250
68328,STANDARD,Clatonia,11,Gage County,America/Chicago,,US,40.46,-96.85,420
68329,STANDARD,Cook,11,Johnson County,America/Chicago,,US,40.51,-96.16,570
68330,PO BOX,Cordova,11,Seward County,America/Chicago,,US,40.71,-97.35,122
68331,STANDARD,Cortland,11,Gage County,America/Chicago,,US,40.5,-96.7,1000
68332,STANDARD,Crab Orchard,11,Johnson County,America/Chicago,,US,40.33,-96.42,123
68333,STANDARD,Crete,11,Saline County,America/Chicago,,US,40.62,-96.95,7750
68335,STANDARD,Davenport,11,Thayer County,America/Chicago,,US,40.31,-97.81,530
68336,STANDARD,Davey,11,Lancaster County,America/Chicago,,US,40.97,-96.69,520
68337,STANDARD,Dawson,11,Richardson County,America/Chicago,,US,40.13,-95.82,280
68338,STANDARD,Daykin,11,Jefferson County,America/Chicago,,US,40.32,-97.29,280
68339,STANDARD,Denton,11,Lancaster County,America/Chicago,,US,40.73,-96.84,1390
68340,STANDARD,Deshler,11,Thayer County,America/Chicago,,US,40.13,-97.72,850
68341,STANDARD,De Witt,11,Saline County,America/Chicago,,US,40.39,-96.92,980
68342,STANDARD,Diller,11,Jefferson County,America/Chicago,,US,40.1,-96.93,540
68343,STANDARD,Dorchester,11,Saline County,America/Chicago,,US,40.64,-97.11,980
68344,STANDARD,Douglas,11,Otoe County,America/Chicago,,US,40.59,-96.38,360
68345,STANDARD,Du Bois,11,Pawnee County,America/Chicago,,US,40.03,-96.04,240
68346,STANDARD,Dunbar,11,Otoe County,America/Chicago,,US,40.66,-96.03,420
68347,STANDARD,Eagle,11,Cass County,America/Chicago,,US,40.81,-96.43,2550
68348,STANDARD,Elk Creek,11,Johnson County,America/Chicago,,US,40.28,-96.12,240
68349,STANDARD,Elmwood,11,Cass County,America/Chicago,,US,40.84,-96.29,1040
68350,STANDARD,Endicott,11,Jefferson County,America/Chicago,,US,40.08,-97.09,213
68351,STANDARD,Exeter,11,Fillmore County,America/Chicago,,US,40.64,-97.44,720
68352,STANDARD,Fairbury,11,Jefferson County,America/Chicago,,US,40.14,-97.17,4320
68354,STANDARD,Fairmont,11,Fillmore County,America/Chicago,,US,40.63,-97.58,750
68355,STANDARD,Falls City,11,Richardson County,America/Chicago,,US,40.06,-95.59,4410
68357,STANDARD,Filley,11,Gage County,America/Chicago,,US,40.28,-96.53,390
68358,STANDARD,Firth,11,Lancaster County,America/Chicago,,US,40.53,-96.6,1880
68359,STANDARD,Friend,11,Saline County,America/Chicago,,US,40.65,-97.28,1290
68360,STANDARD,Garland,11,Seward County,America/Chicago,,US,40.94,-96.98,550
68361,STANDARD,Geneva,11,Fillmore County,America/Chicago,,US,40.52,-97.6,2270
68362,PO BOX,Gilead,11,Thayer County,America/Chicago,,US,40.15,-97.44,37
68364,PO BOX,Goehner,11,Seward County,America/Chicago,,US,40.83,-97.22,198
68365,STANDARD,Grafton,11,Fillmore County,America/Chicago,,US,40.62,-97.71,200
68366,STANDARD,Greenwood,11,Cass County,America/Chicago,,US,40.96,-96.44,1060
68367,STANDARD,Gresham,11,York County,America/Chicago,,US,41.02,-97.4,430
68368,STANDARD,Hallam,11,Lancaster County,America/Chicago,,US,40.53,-96.78,490
68370,STANDARD,Hebron,11,Thayer County,America/Chicago,,US,40.16,-97.58,1810
68371,STANDARD,Henderson,11,York County,America/Chicago,,US,40.77,-97.81,1360
68372,STANDARD,Hickman,11,Lancaster County,America/Chicago,,US,40.62,-96.63,3310
68375,STANDARD,Hubbell,11,Thayer County,America/Chicago,,US,40.03,-97.46,94
68376,STANDARD,Humboldt,11,Richardson County,America/Chicago,,US,40.16,-95.94,1180
68377,STANDARD,Jansen,11,Jefferson County,America/Chicago,,US,40.18,-97.08,370
68378,STANDARD,Johnson,11,Nemaha County,America/Chicago,,US,40.41,-95.99,640
68379,STANDARD,Julian,11,Nemaha County,America/Chicago,,US,40.52,-95.87,59
68380,STANDARD,Lewiston,11,Pawnee County,America/Chicago,,US,40.24,-96.4,89
68381,STANDARD,Liberty,11,Gage County,America/Chicago,,US,40.08,-96.48,180
68382,STANDARD,Lorton,11,Otoe County,America/Chicago,,US,40.6,-96.02,0
68401,STANDARD,Mc Cool Junction,11,York County,America/Chicago,,US,40.74,-97.59,680
68402,STANDARD,Malcolm,11,Lancaster County,America/Chicago,,US,40.9,-96.86,1260
68403,PO BOX,Manley,11,Cass County,America/Chicago,,US,40.92,-96.17,207
68404,STANDARD,Martell,11,Lancaster County,America/Chicago,,US,40.61,-96.75,960
68405,STANDARD,Milford,11,Seward County,America/Chicago,,US,40.77,-97.05,2860
68406,STANDARD,Milligan,11,Fillmore County,America/Chicago,,US,40.49,-97.38,410
68407,STANDARD,Murdock,11,Cass County,America/Chicago,,US,40.92,-96.28,790
68409,STANDARD,Murray,11,Cass County,America/Chicago,,US,40.91,-95.92,880
68410,STANDARD,Nebraska City,11,Otoe County,America/Chicago,,US,40.67,-95.86,7960
